horizon,beta,ci_lo90,ci_hi90,ci_lo68,ci_hi68,outcome,industry,industry_label,occ_id,occupation,source_file,cell_id
14,0.0026712235801838,-0.0026485764752697,0.0070179577133425,-0.0005113894257662,0.0054379789630852,employment,Services,Services,3,High tech,result/occ_ind_4/employment/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
15,0.0016117751977038,-0.0034995417541514,0.006069805515241,-0.0018101355046381,0.0045064819470404,employment,Services,Services,3,High tech,result/occ_ind_4/employment/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
16,0.0014217957055043,-0.0029900433938714,0.0055781950027801,-0.0013577623639297,0.00423749527953,employment,Services,Services,3,High tech,result/occ_ind_4/employment/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
17,0.002388393338822,-0.0026474130164975,0.0073043951625674,-0.0005329573908243,0.0052594033346425,employment,Services,Services,3,High tech,result/occ_ind_4/employment/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
18,0.0043610103127048,-0.000554307632672,0.0084894252410973,0.0014970791273688,0.0068500485085791,employment,Services,Services,3,High tech,result/occ_ind_4/employment/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
19,0.0010304082788125,-0.0042357007641735,0.0063317049110855,-0.0021080621451613,0.0040917884914875,employment,Services,Services,3,High tech,result/occ_ind_4/employment/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
20,0.0006902233153528,-0.0048167264197363,0.0063126655103774,-0.0027178693703722,0.0037566628563104,employment,Services,Services,3,High tech,result/occ_ind_4/employment/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
21,0.0030402502362463,-0.0034418971068257,0.0085394994011526,-0.0007914727587108,0.0062442884994339,employment,Services,Services,3,High tech,result/occ_ind_4/employment/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
22,0.0042285359254273,-0.0017703520371449,0.0094316465556339,0.000512692903899,0.0073620713860148,employment,Services,Services,3,High tech,result/occ_ind_4/employment/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
23,0.0043814740055632,-0.0006688121655614,0.0097091992834778,0.0014186702297722,0.0076576888513974,employment,Services,Services,3,High tech,result/occ_ind_4/employment/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
24,0.0051040937391716,0.0004367572523274,0.0101187619225613,0.0021830496488912,0.007986254934684,employment,Services,Services,3,High tech,result/occ_ind_4/employment/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
25,0.0025235845300697,-0.0026328373774617,0.007101087279996,-0.0005917875443154,0.0051299615142555,employment,Services,Services,3,High tech,result/occ_ind_4/employment/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
26,0.0040379595694654,-0.0002528737442051,0.008603798888397,0.0013902955311195,0.0068575176786687,employment,Services,Services,3,High tech,result/occ_ind_4/employment/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
27,0.000425601765861,-0.0048029375966834,0.0054541125092168,-0.0026762049762432,0.0033685753471781,employment,Services,Services,3,High tech,result/occ_ind_4/employment/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
28,0.0024738785685013,-0.0024150967534078,0.0077515201887653,-0.0003119913507253,0.0056824442757852,employment,Services,Services,3,High tech,result/occ_ind_4/employment/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
29,-0.0002613185546508,-0.0055483710464665,0.004608005912139,-0.0033566294360342,0.0028044666177659,employment,Services,Services,3,High tech,result/occ_ind_4/employment/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
30,0.0016033366220929,-0.0040514345529245,0.0079819479168804,-0.0020498062574714,0.0055515164019014,employment,Services,Services,3,High tech,result/occ_ind_4/employment/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
31,-7.436258126181028e-05,-0.0061704501930887,0.0067100415322433,-0.0035279810613199,0.0039665793752923,employment,Services,Services,3,High tech,result/occ_ind_4/employment/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
32,0.0003984132980992,-0.0045705400217541,0.0058026540696894,-0.0026061444320289,0.0039134996629159,employment,Services,Services,3,High tech,result/occ_ind_4/employment/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
33,0.0017330880773559,-0.0030821755922111,0.0069211184178567,-0.0011512445035882,0.0045868617367174,employment,Services,Services,3,High tech,result/occ_ind_4/employment/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
34,0.0030207270864827,-0.0024323233137495,0.007670642660361,-0.0005848289372921,0.0059307335404625,employment,Services,Services,3,High tech,result/occ_ind_4/employment/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
35,-0.0015060491695451,-0.0072839345624062,0.0044327641794182,-0.0050604669499853,0.0019786291065328,employment,Services,Services,3,High tech,result/occ_ind_4/employment/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
36,-0.0017783113384105,-0.0081210506965197,0.0036786252122572,-0.0053099924891328,0.0013232239400048,employment,Services,Services,3,High tech,result/occ_ind_4/employment/Services/irf_occ3_High_tech.csv,Services__occ3_High_tech
0,-0.0068658173841383,-0.0108068951940756,-0.00385116440296,-0.0091480328949912,-0.0051055337319921,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
1,-0.0068904034115789,-0.011114171572468,-0.0035623159805539,-0.0092763363142968,-0.0046341929951205,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
2,-0.0036902952484191,-0.0076201672019637,0.0001975866179233,-0.0061795700194035,-0.001443466354641,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
3,-0.0062838203583747,-0.0100881933200116,-0.0024584712095981,-0.0089879490627312,-0.003936363948338,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
4,-0.0093308052971511,-0.0139951578873813,-0.0047069531505786,-0.012168159027718,-0.0064064114212016,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
5,-0.0078525882039464,-0.0128389766143835,-0.0025701228951356,-0.0107610188288922,-0.0046273578530254,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
6,-0.011776583458392,-0.0180364248944711,-0.0056194962916369,-0.0152476343974388,-0.0078711397140878,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
7,-0.0103382250710852,-0.0163742861489586,-0.0033882731508622,-0.0141223538528149,-0.0061033628101932,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
8,-0.0087890988429765,-0.0142468194200246,-0.0037457818617164,-0.0119143519262638,-0.0060675290892914,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
9,-0.0120793785063135,-0.016980711954361,-0.0080372854615616,-0.0149493909697908,-0.0098299431741474,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
10,-0.0080909151211393,-0.0130632647541733,-0.0036476265879344,-0.0111050111101859,-0.0053123946418582,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
11,-0.0094139511393711,-0.0153384653058181,-0.0047924538801161,-0.0129466988352925,-0.0066101501360444,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
12,-0.0095439685770216,-0.0159141937370501,-0.0046573825819232,-0.0134982299832795,-0.0066230239474381,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
13,-0.0091562774740434,-0.0146688651899685,-0.004438190590939,-0.012711181524725,-0.0062924461994611,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
14,-0.0094073135358203,-0.0151729015527861,-0.0040542923231916,-0.0128277552525305,-0.0061338922935658,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
15,-0.01182479517882,-0.0180006412368443,-0.0068363316805151,-0.0156741555912721,-0.0084358112417473,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
16,-0.0094013332435015,-0.0156245859916089,-0.0038673277016714,-0.0130487133687006,-0.0059780176133206,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
17,-0.0131809859985461,-0.0199923268382383,-0.0070748640571768,-0.0171964195174957,-0.0094861220062177,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
18,-0.0106088038199262,-0.0172472344419684,-0.0031341352516732,-0.015060582470491,-0.0066823199533962,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
19,-0.0077636632805681,-0.0146871220461391,-0.000611095324924,-0.0121188896310679,-0.0034398000115327,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
20,-0.0084363440509607,-0.0151147776595734,-0.0020010239870572,-0.0125297501621685,-0.0050256035380137,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
21,-0.0104193751797972,-0.0168672627778211,-0.004829704766975,-0.0147397964240234,-0.0071600646011062,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
22,-0.008502179986331,-0.0152513378358457,-0.0027140252478593,-0.0128659468467555,-0.0055192665251583,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
23,-0.0100256646725633,-0.0184957926630927,-0.0041154410542353,-0.014971728837122,-0.0064611086844328,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
24,-0.0145134395233889,-0.0230378192528817,-0.0078765334596901,-0.0197393986886297,-0.0107493998004543,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
25,-0.0166863168659395,-0.0241838306723197,-0.0104054736193274,-0.0215034701787001,-0.0130590218407433,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
26,-0.0140128434544431,-0.0219388278028438,-0.0068212189145282,-0.0191653434179295,-0.0096769650619445,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
27,-0.013124004273671,-0.0211225810507542,-0.0059764258001892,-0.0181595763141903,-0.008673507645809,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
28,-0.0128852584385605,-0.0193261265658509,-0.0066222143360027,-0.0174683546053837,-0.0088294946152849,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
29,-0.0130319928054443,-0.0199527510573358,-0.0064263434304608,-0.0176563973918087,-0.0087431308246167,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
30,-0.0128169146685326,-0.0206287501732752,-0.0063616483241852,-0.0177619268366591,-0.0086926257460104,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
31,-0.011737261916162,-0.0194242357341714,-0.0048092365967523,-0.0163840052447698,-0.007692973038218,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
32,-0.0152323868189557,-0.0226391910409704,-0.0091854346819479,-0.0195233349215589,-0.0110889616502731,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
33,-0.0124655722091862,-0.0203612644798425,-0.006071928013305,-0.0170559710568048,-0.0083276435330817,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
34,-0.0161693877395336,-0.0242067144195065,-0.0096749348324843,-0.0203039685361696,-0.0118309048297003,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
35,-0.0121445040679116,-0.0206103193492516,-0.0049764394621425,-0.0170467241895828,-0.0076345102842538,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
36,-0.0162930111070591,-0.0238138945780651,-0.0086968024652873,-0.0210400810229613,-0.0116137780878052,employment,Services,Services,4,Sales,result/occ_ind_4/employment/Services/irf_occ4_Sales.csv,Services__occ4_Sales
0,-0.0014848424539981,-0.0075251823010049,0.0008057478303907,-0.0056733010083691,0.0001575463099099,employment,Services,Services,5,Administrative support,result/occ_ind_4/employment/Services/irf_occ5_Administrative_support.csv,Services__occ5_Administrative_support
1,0.0019861300770696,-0.0010506926046782,0.0049087965267576,9.603491815118164e-05,0.0035480112310657,employment,Services,Services,5,Administrative support,result/occ_ind_4/employment/Services/irf_occ5_Administrative_support.csv,Services__occ5_Administrative_support
2,0.0034730805153734,-0.0004876394548444,0.0071376440980893,0.0008589651254549,0.0056834030620684,employment,Services,Services,5,Administrative support,result/occ_ind_4/employment/Services/irf_occ5_Administrative_support.csv,Services__occ5_Administrative_support
3,0.0003770168505752,-0.0045224874690558,0.0044000166164617,-0.0028127559123171,0.0027590206372798,employment,Services,Services,5,Administrative support,result/occ_ind_4/employment/Services/irf_occ5_Administrative_support.csv,Services__occ5_Administrative_support
4,-0.002229453990794,-0.0069838810290973,0.0018688739341089,-0.0050953867525882,0.0005113286892505,employment,Services,Services,5,Administrative support,result/occ_ind_4/employment/Services/irf_occ5_Administrative_support.csv,Services__occ5_Administrative_support
